laAccount,laRegisteredAtSlotNo,laUnregisteredAtSlotNo,laStakePoolDelegation,laDRepDelegation,laLastDelegationSlotNo,laLastWithdrawalSlotNo,laLastAddressOwnerActivitySlotNo,laLastAddressActivitySlotNo,laCurrentStake,laCurrentRewards
keyHash-1e4116ef4f91ab0ac8b03403ad0d9e055ce2ca68e9d5122218ee2ee4,148185045,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148185045,,148185045,148185045,0.000000,0.000000
keyHash-1e5a287b6bc604f5692d9671abe5616e348e3bf53d9ffd5b4639c440,149405857,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149405857,,149405857,149405857,0.000000,0.000000
keyHash-1e636aec4eaac4d4f51c0d605e5f559ae5167a874cbf9e103d6ad243,148424846,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,148424846,,148424846,148424846,0.000000,0.000000
keyHash-1e7750091ed9def70f6abb632cc1248d485684311a91131df2defbbf,149520940,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,149520940,,149520940,149520940,0.000000,0.000000
keyHash-1e8c15cbf693d334b34d33ef347623901d6b22710e1b1a050102ea9d,150017687,,50a251d84927d932b9393cb462f300d215faedd5e8a5e791e869f32c,,150017754,,150017754,150017754,0.000000,0.000000
keyHash-1e8c91c3f72af1f98995729b7ccfdc512dcdea62a0b1a92b6dc8544a,148320375,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,148320375,,148320375,148320375,0.000000,0.000000
keyHash-1e8cadccfadf06aaf1a3cde14a4717a1a5fa269db4cf1e682b0411b9,149269126,,ae66e56ab11ccb39e882669f220a37956c683e4ce84fefd910012d7a,,149269126,,149269126,149269126,0.000000,0.000000
keyHash-1e91ad111acc7339886e0e4ea6cc11ef6ce7d64e95183f8e5e50f491,149668947,,f3efb842c77895dde51e95e54d9c309da599631ef31216bcfea11083,drep-alwaysAbstain,149668947,,149709483,149709483,0.000000,0.000000
keyHash-1e9473192f5eca8ab80bf5b27bf546bc2671c110ca34775d9351e82c,148949234,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148949234,,148949234,149373113,0.000000,0.000000
keyHash-1e9add3aea48a8b0a0ef4f1c7bf4941c9431b7ff3389dd9a8aaf5f75,148631673,,2a8294ad7538b15353b9ffd81e26dafe846ffc3f6b9e331d4c1dc030,,148631673,,148631673,149178892,0.000000,0.000000
keyHash-1ea2dc3db46c6d93d2c56eceda5421af982fd65dd118a75ef53df1ed,148760670,,f3efb842c77895dde51e95e54d9c309da599631ef31216bcfea11083,drep-alwaysAbstain,148760670,,148760670,149466597,0.000000,0.000000
keyHash-1eb971f83f4657031b5f8dbedf6838b17f67f805caa49211a41eddce,148590501,,8db4b0de498200d07aeaf06a63e87cc5f0d428cff47fc71c336de3d9,drep-alwaysAbstain,148590501,,148590501,148590501,0.000000,0.000000
keyHash-1ebf20d7f8dfe3aab6be0a39cbd9625cdc60629600519f541b4bd52a,148170098,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148170098,,148170098,148333674,0.000000,0.000000
keyHash-1ec75a57ab67fd47576e7cda65ea656fd8193e1f72f072f419b3acf2,148211896,,7df262feae9201d1b2e32d4c825ca91b29fbafb2b8e556f6efb7f549,,148211896,,148211896,148211896,0.000000,0.000000
keyHash-1ecf2118cf57d6cb896244a7633c3c40f43f25198edb510fd029e480,148236757,149384264,,drep-alwaysAbstain,148236757,,149384447,149384264,0.000000,0.000000
keyHash-1ed637c5acff16d8ab7b75afdb35cd234c5ef78a30ddb7957b0c3744,149157550,,f423b19715cca49029ed13ff02a110b63de7d96ad7a0536dc5887a41,drep-alwaysAbstain,149157550,,149157550,149157550,0.000000,0.000000
keyHash-1ed914742ee6a4e2a78a837f163c6f188ecad4b02d8b664b80f87ab1,149798091,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149798091,,149798091,149798091,0.000000,0.000000
keyHash-1edb72fe56527d995547635d0df5c1b50814a20949f7d74e5e636b0b,148567269,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,148567269,,148567269,148567269,0.000000,0.000000
keyHash-1eff1c3954dc918b01f5b3358fa200f4a204060e932e0e68c80d226c,148994887,,f423b19715cca49029ed13ff02a110b63de7d96ad7a0536dc5887a41,,148994887,,149576379,149212055,0.000000,0.000000
keyHash-1f0a7436f53511bc70d31d6e4fa3d0e7204c1088897854fad340c0f5,148136739,,e6ac159ee8063742eadcb48be45f29d9a67b4158439070032f42d10c,,148136739,,148136739,149444922,0.000000,0.000000
keyHash-1f2a4bc76a12c93faadde020d8e748e04d09a3f54d57303ca2682e15,149543337,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,149543337,,149543337,149543337,0.000000,0.000000
keyHash-1f3f6b72c9b5b3a3984aa287c280c4407a7fa6282c555166db2728e8,149463266,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149463266,,149463266,149463266,0.000000,0.000000
keyHash-1f4a515ccbdbbda80c57f8b2a98c1d45345e371964c0133258516e47,149660896,,03fbee96b84daa1bf91c44b51d2e1cbdda53fd504c98aeb6fd4a55b6,drep-alwaysAbstain,149771488,150025883,150025883,150025883,0.000000,0.000000
keyHash-1f52552f1d8b6127174ed422eedc1e7ce18d7a599d40f90d1cf3f5e5,148953322,,40d04c1367c25e6da2521f906f71bbb07858dc1d2209025364369173,,148953322,,148953322,148953322,0.000000,0.000000
keyHash-1f562ea1124a52f168534f91bbf05c67504b93c5dea3d22d03acec0b,148839911,,f84aed8cedb63195f68ec94a59b3e9b979b7eb0dd41085ae945473d7,drep-alwaysAbstain,148839911,,148839911,148839911,0.000000,0.000000
keyHash-1f74567d1aabec2a3513fe6254c3db1db1d2c4820624fa93915d90a2,149802084,,4a9c9902c9538da900b10b716d5d1b214487455fdb06028b32ffa180,,149802084,,149802084,149802084,0.000000,0.000000
keyHash-1f93ad5a97b9a23b7596d5174053c5c999969a7012fb35bf26cd8e46,148994330,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,149031083,,149031083,149157298,0.000000,0.000000
keyHash-1f98d855e5ccab8be804dcf63e90eeb4bba7591fb4a0362ea09b989c,149466281,,17a6a1f2fb36d9ef275805db17409af7ab753b9d27bdd41b89510bb9,drep-keyHash-b6f4547ad049d7443ee5695761e1aa5e446cfccf72c7ed0d8ad8edfa,149469828,,149469828,149469828,0.000000,0.000000
keyHash-1fa5fe587c5d803914df5404b7cde69a20244a9279605eca24d91c1c,148614926,149021315,,drep-alwaysAbstain,148614926,149021315,150068494,150068494,0.000000,0.000000
keyHash-1fc06ff8f3013e53316121a231171cc28872fcf2e2fdb4dbf29ddbab,149484643,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,149484643,,149484643,149484643,0.000000,0.000000
keyHash-1fcc9fb5d59753c9e6a69bb90ecddb83e9513d4ba9f86b0caa36e27f,149453408,,9def0b9497f8d922e633c65e2099e6da8df5e966f201db5c7abcb077,,149453408,,149453408,149453408,0.000000,0.000000
keyHash-1fd4790f05e355963069ac0a9c4d361a5f96528a0256585936d075b2,149607686,,4a9c9902c9538da900b10b716d5d1b214487455fdb06028b32ffa180,,149607686,,149607686,149607686,0.000000,0.000000
keyHash-1fdac39e53e0f835130d122623e3289b8ae78d22fee4ced329f40eec,149108662,,5b60373e718a3647ec57f610b9942f91286748ddeaa0ad226acb927b,,149187305,,149187305,149187305,0.000000,0.000000
keyHash-1fe6884c034a5ff1c9968fc18a77becdfe7820769f8170c594f24308,150049412,,4a9c9902c9538da900b10b716d5d1b214487455fdb06028b32ffa180,,150049412,,150049412,150049412,0.000000,0.000000
keyHash-1fe77a384f7ba33e6cbfe7016ef4c208824e29e8fe02eab74b49835b,148293550,,618ab17ec8ea7239b4ac0c826b667c599489e25524ce74841a29d510,,148293550,,148582330,148582178,0.000000,0.000000
keyHash-1ff5c1c6c1d3d1c59454d8bb454387f7b1e9c5f2987ac12ab72a759f,148653279,,9def0b9497f8d922e633c65e2099e6da8df5e966f201db5c7abcb077,,148653279,,148654125,148653279,0.000000,0.000000
keyHash-1ffa76176eeadd7158410325b348c9707ba93a9e5e8ba7c9acb7497b,149552967,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149552967,,149552967,149552967,0.000000,0.000000
keyHash-20041b8766045ecee338ebe690456c3cb6c57bc38c2fb68dc1c986fb,149634938,,dc6f409d5bd30a59b7b1f0f7969d83b01758e55d3b4e5b7b487532b8,,149634938,,150089523,150089523,0.000000,0.000000
keyHash-200471a56852d633ad30ed3d1af28a69e736275c47ba3b0b6ec51404,149751286,,879ad8338e795acb7b2bd2cf5532ed4e3603962439c91cb0bd5ae7af,drep-alwaysAbstain,149751286,,149751286,149751286,0.000000,0.000000
keyHash-2005062c961aae5214351ebf25e5a8c65ffa3804e80a472911e94935,149473740,,28489654d3fcce6affdde39f37c2d68dda5f42fc9f9feb8dd46d614a,drep-alwaysAbstain,149473740,,149473740,149473740,0.000000,0.000000
keyHash-2010e793fe7a99a3dce62732b8a60a82c305b80bc6249d2c5a9d0b0a,148663318,,50a251d84927d932b9393cb462f300d215faedd5e8a5e791e869f32c,,148663318,,148663318,149062209,0.000000,0.000000
keyHash-20150cd9088ed508b4ad8519f16918742f5cad80990f8ffd7d8e3d24,148942298,,d765dee553a7e041d525b1782a10eb0a5e52e96ed55ed173d8bb82a7,,148942298,,148942298,148942298,0.000000,0.000000
keyHash-2019134c97cdebb7e2d72f19641ffb33cbbf115f0d60c450a1c49993,149017596,,443e35eb7bfca00b092bd4daf079de42924b982636a12aa53a3994ab,,149017596,,149017596,149566161,0.000000,0.000000
keyHash-201b572d53ce1e659042a409f0a64a7d8a3d2ee042e9d9c0f5d6c079,149706878,,f0e505f8f0d7beccffe83c287d0d2ff6a46ec5d38345e8bd35359427,,149706878,,149706878,149706878,0.000000,0.000000
keyHash-2020a03c87f5a53edf5cd5f2b9312c0ab985d3c36a8662f3fc423255,149158351,,d61ab012cf4b0c24daf2447309638b25573f85b0a7e4ffdb60db9b22,,149158351,,150009855,150009855,0.000000,0.000000
keyHash-203e9a2cc5b88e84a36dba7c4245ff1209e35957dc4f16a65a03c43c,149491112,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149491112,,149491112,149491112,0.000000,0.000000
keyHash-2057eb257c4a727f592df18d1effe3ed7d4538bf364934b12008ce5c,148957145,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,,148957145,,149608893,149370127,0.000000,0.000000
keyHash-2059b2fb2628b840862905f7dae407cfbcc0380f01d3dcdf5b9f0edd,148954743,149364218,,,148954743,,149364218,149364218,0.000000,0.000000
keyHash-20606a004e3c8e7e0312f862660bf713c8fc174171a970c5216b864a,148649968,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,149256272,,149256272,149256272,0.000000,0.000000
keyHash-206ca557ce882375974e8a2a33e11456483e911ed6890e6b70d063dc,150008130,,4a9c9902c9538da900b10b716d5d1b214487455fdb06028b32ffa180,,150008130,,150008130,150008130,0.000000,0.000000
keyHash-20724d27a8c8367e9ee13b83898f660712ca9faab5e1be8611fb15e1,148925288,,09612bc8cf646ded39886839e962d050fb53b81fbe3487eed973554b,,148925288,,148925288,148925288,0.000000,0.000000
keyHash-2076e2778123ef3ad2b7ea234d93b7d867a8c2fea009d043766e0963,148220772,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,148220772,,148220772,148220772,0.000000,0.000000
keyHash-208a19bacd8f572287594d1d4deaa86018bef5ee689e2477cc4bf7f0,148606424,,05b8a25ec4f41956a6496555c233bcbe6fc06596553ae2d14df73e20,,148606424,,148606424,148606424,0.000000,0.000000
keyHash-208d67156c07c4cce48aa2102b8b81df5d8e77b9d8ba5c7368e4901b,150089439,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,150089439,,150089439,150089439,0.000000,0.000000
keyHash-209c1b2c187be02fc8c8640f8201b7abf7025219af2a88310bef692b,148614926,,f423b19715cca49029ed13ff02a110b63de7d96ad7a0536dc5887a41,drep-keyHash-86b4d0fb7fd85807003537d6c14f4053cfa75f2f9d4f670d23dec934,148615296,,148615296,149224421,0.000000,0.000000
keyHash-20a778a4e80a6f056393c4c3fd01df12677413dfe74aebe72be676a7,149861626,,1e174471d30ea762a6bf6ce8b1c615549f3dd066cf48ca6be6e7698b,,149861626,,149861626,150012583,0.000000,0.000000
keyHash-20a7e4f5bc4ee53434c3f0decec8341dadacf9d8df38b9d969a7b972,149630680,,2a748e3885f6f73320ad16a8331247b81fe01b8d39f57eec9caa5091,,149630680,,149630680,149630680,0.000000,0.000000
keyHash-20a7ec25fb476cb6f087fbb0b9b1e0e25fb43e7e47dc52e2449f5b1f,148845077,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,148845077,,148845077,148845077,0.000000,0.000000
keyHash-20ad47f9da7c03b1cf31426a3059d5f16fbdb3ebeab71201f080b54c,149357316,,abacadaba9f12a8b5382fc370e4e7e69421fb59831bb4ecca3a11d9b,,149357316,,149357316,149357316,0.000000,0.000000
keyHash-20b108205662102d9912ed1ddeb5a58741badfdcc09e6f1768fc647e,148594563,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148594563,,148594563,149912869,0.000000,0.000000
keyHash-20b7f13e085c5eddd80eb6386602bffe66b7aad7bbd26bae03462b28,148934617,,a60950c7a6e3f7a8247b34035d0a98cb0d11f2d04ba5fa9fd17e1065,,148934617,,149574538,149574538,0.000000,0.000000
keyHash-20c030d91844e3451b22fa95485da41b5b9c4e83c68d8bd457cf6c29,149892287,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,149892287,,149892287,149892287,0.000000,0.000000
keyHash-20d315ba1835472b7e404d7190bbc15b21b76190737cfb1c2677ec1a,148243802,149372484,,drep-alwaysAbstain,148243802,,149500456,149384956,0.000000,0.000000
keyHash-20d35e1ef6cfc20cf26e7f9f98dc5e95e1d8b594397b9f6786d9fd61,149522666,,4a9c9902c9538da900b10b716d5d1b214487455fdb06028b32ffa180,,149522666,,149522666,149522666,0.000000,0.000000
keyHash-20e34a1eea5ab9c57728787f60ce841e682ea2ee3218cc436ded24ce,149389276,,342350284fd76ba9dbd7fd4ed579b2a2058d5ee558f8872b37817b28,drep-keyHash-8b75035882d4165bea8000c4d3f2c123ae33c1d92a751a78135a2402,149411997,,149411997,149411997,0.000000,0.000000
keyHash-2102235418580b1aa084d3070be7a7c68fb1c0b2c424eb1c33e1b985,148439197,,9def0b9497f8d922e633c65e2099e6da8df5e966f201db5c7abcb077,,148439197,,148439197,148439197,0.000000,0.000000
keyHash-2111afdbb2d1416703bd86f7a19bffe578ec992b6e60ddf7822c15b5,150055597,,8db4b0de498200d07aeaf06a63e87cc5f0d428cff47fc71c336de3d9,,150055597,,150055597,150059365,0.000000,0.000000
keyHash-21150e97df860871f6b1cdcb41cae23c30e314880db54d44eb837167,149448264,,9def0b9497f8d922e633c65e2099e6da8df5e966f201db5c7abcb077,,149448264,,149448264,149448264,0.000000,0.000000
keyHash-211eae934ec3e51cbb4988d00283c2d917ec9af7382154d2e53644ff,148953199,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,148953418,,148953418,148953418,0.000000,0.000000
keyHash-2123a6b35e9f6e402507aa77220af31be9e71464c850ea775fcdd44e,149735242,,42c3740db23c3fc36cb9f63aa8070ec01417b4d22893463c8c8a21d4,drep-alwaysAbstain,150030360,,150030360,150030360,0.000000,0.000000
keyHash-21310e9ce0340b457df4e6aef5399ccee0ef4c09a6f74ac3a600e714,148976514,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148976514,,148976514,148976514,0.000000,0.000000
keyHash-2135fd5e5fd3e298001bb61fd9a3cadc8098711b01b9595a37c7b6f9,149650127,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149650127,,149650127,149650127,0.000000,0.000000
keyHash-213ebe138c700a1b2237f7208919fac62ee0b839b8bd93b9a87012a7,148712627,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,,148712627,,148712627,148712627,0.000000,0.000000
keyHash-2140e403e60b2dfe0fd11121588f8952f9226ec02b95671b2a204a5f,149516366,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149516366,,149516366,149516366,0.000000,0.000000
keyHash-214129a6994966bc008269c4d501a0ee526e20a2a761852d632a8538,149522507,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,149522507,,149522507,149522507,0.000000,0.000000
keyHash-214cf6b2abd4cd4dfbf8faf349b0d29ddcfa12ca6db0800d42018da0,149344216,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,149344216,,149344216,149344216,0.000000,0.000000
keyHash-21566a17b5e4cebe5b180ffc9dba38fa6f3818d5d024675e4bc366c4,148299672,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148299672,,148299672,148299672,0.000000,0.000000
keyHash-2157a9d82729c92f63f49af24c79c3f6bc93a87a67bb2b27e2dcd984,149910592,,4a9c9902c9538da900b10b716d5d1b214487455fdb06028b32ffa180,,149910592,,149910592,149910592,0.000000,0.000000
keyHash-21590ef0b21d3949fc6ad2504c2e55d266a7724749ba28d2cc014358,150046041,,50a251d84927d932b9393cb462f300d215faedd5e8a5e791e869f32c,,150046041,,150046041,150046041,0.000000,0.000000
keyHash-215e8b017ef1a0be4fb69688504ef4b4f1b3d3d20a67e1f222790939,149780449,,72de14d78a359617a7dd0b33c5554ed4edbafd768ece87c4bf672ee0,,149780449,,149780449,149780449,0.000000,0.000000
keyHash-216eb888024cfb0b0ac9bf72b2823c1ad48ba525df8dd1ab118937e0,148215314,,618ab17ec8ea7239b4ac0c826b667c599489e25524ce74841a29d510,,148215314,,148215314,148215314,0.000000,0.000000
keyHash-2178bf0c2fcb8dff85870c432f1eda5add6ca9ed884c5938e03de65e,149588178,,f0e505f8f0d7beccffe83c287d0d2ff6a46ec5d38345e8bd35359427,,149588178,,149588178,149588178,0.000000,0.000000
keyHash-217e6d1bbb17f4c7992b209582eb32406ebca2be8602593fab57041d,149266235,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149266235,,149266235,149266235,0.000000,0.000000
keyHash-21940f48cc425fb5056627e82d11832985d88cf36394dca7737b0556,149094055,,0ef7aa564933ce75b695cdad66be4a39b43a22726de7c58908e0e033,,149094055,,149094055,149094055,0.000000,0.000000
keyHash-21963aaf5975cc8d00f6d152331d4e29e85fe3936e7c27b307ec6864,149979458,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149979458,,149979458,149979458,0.000000,0.000000
keyHash-21969a24547cc78ae76dd8d4fa4c7999146f2b440e24abb676e8c9c4,149973752,,4a9c9902c9538da900b10b716d5d1b214487455fdb06028b32ffa180,,149973752,,149973752,149973752,0.000000,0.000000
keyHash-219728cce0fe0dcd0f5bafc6ced537ab6d593643bcb91e23fc198975,148918120,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,148918120,,148918120,148918120,0.000000,0.000000
keyHash-219bad2e92bc5809a803bfb68d417abdc5f83f4401126620c483873a,149363865,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,149363865,,149363865,149363865,0.000000,0.000000
keyHash-219e50127d465b8f29d4ccae18fc3501177f2b4c7835ae8a6d556c6d,148684412,,a95b4f891edea1c877954d48968968b2c91a80786858d89110caf7f9,,148684412,,148684412,148684412,0.000000,0.000000
keyHash-21a1df59af9737ca7ac75638a38911de40cee1bd876f879066773a3d,148273015,,971212db48d9390662faa0fa725950f3b9ac1a898227f5fcf1096399,,148273015,,148273015,148273015,0.000000,0.000000
keyHash-21ad23fff92c10c58484b44dfd728e1591ed7fb4b007f038271915b3,149475774,,75f7b7dec6e4c973407a6a64132961635f405f2c3a9ff31598db01da,drep-alwaysAbstain,149475774,,149601052,149601052,0.000000,0.000000
keyHash-21bb608ede92cfd379a5f867f2b0dbe248023b33deae3b0eda36e748,149925405,,4a9c9902c9538da900b10b716d5d1b214487455fdb06028b32ffa180,,149925405,,149925405,149925405,0.000000,0.000000
keyHash-21cd7c748d783bac8d7c8bc06cd978b1fcfd629d1e8848e635f9728d,148739211,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148739211,,148739211,148739211,0.000000,0.000000
keyHash-21d0c2f113e2bd5fcf765477d4609190ed380a5c27041e6ec81a13f4,149624522,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,149624522,,149624522,149624522,0.000000,0.000000
keyHash-21d292cbd5800b244f2080dc1ac90cb81a1a2e35b43e371561c7006f,148495107,,2a8294ad7538b15353b9ffd81e26dafe846ffc3f6b9e331d4c1dc030,,148495107,,148495107,149566161,0.000000,0.000000
keyHash-21d5330870dc80070eb1eb3d584f09b5c1c50704f371c8bc844dc20f,148399804,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148399804,,149494965,148399804,0.000000,0.000000
keyHash-21d75049ab26926eedd6c3ae87d9e35e2b4155587fa161a849c2bc43,149824750,,83b259c187f8b88eda564b1f56ce2786360a9dc224f737fcdd8703c1,drep-keyHash-b410985c6daebedaa4f5b0a1f505c881e80a59f1fb95991988514778,149904653,,149904653,149904653,0.000000,0.000000
keyHash-21d95cb80abb100fcbe6ad7c3ac24aed2d776f54cb36afacfdf3664b,149902984,,ac2d2d66a30cbb3163e68a7073bcd3f9cdd4a11a8af6e2c5653402c7,drep-alwaysAbstain,149902984,,149902984,149902984,0.000000,0.000000
keyHash-21db3413cad92d9db2d04d2e908c9ae15cded1c3c18f19d73868c121,148948915,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148948915,,148948915,148948915,0.000000,0.000000
keyHash-21ef1de30b81f9e36d1c829ee11df46cd09f41d21113b996dd00136c,149038369,149038625,,,149038369,,149038767,149038625,0.000000,0.000000
keyHash-21f6ce67630b295de21b0e4c576a4e831973714d0ad42c28c8b7ec00,149955563,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,149955563,,149955563,149955563,0.000000,0.000000
keyHash-21f78b8f2abd427849e3bd4ee6e91c4d44c79a5ac680ac5cc78fc221,149582697,,d4a3b639d0f0b050cbfc25dad467af58355f31edbc4959db1cc59051,,149582697,,149582697,149582697,0.000000,0.000000
keyHash-2205d38125f5df1a420a62beabee7d4ed6d665c5d6c0f7280c1caf3c,148667716,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,149254756,,149254756,149444922,0.000000,0.000000
keyHash-22180ceb32a2d5be06ea2090cae4d2b1883bc142db5682fcd1371858,149383360,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149383360,,149383360,149383360,0.000000,0.000000
keyHash-221b95d71239af8c04c87c579e03f8c4b04acdbd1a1a3d81c04ff4c2,148774447,149069979,,,148774447,,149069979,149069979,0.000000,0.000000
keyHash-2225db44c76f916cc129add1f62132fe75cfed8bd3d8ed97091bbda3,149441113,,b6e038fb50202dfe5ccc61ecae9b8803bdc9cb7fb3ae9348cb97b0ef,,149441113,,149441113,149441113,0.000000,0.000000
keyHash-223233765fa24ed71e510cf36dd9d22372b98366f86c4cb20d60313d,149884681,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149884681,,149884681,149884681,0.000000,0.000000
keyHash-223cc2fbc2cf9533f8c43608d566384e5140014f7741a874ca2f5b76,148172373,149003115,,,148172373,,149003115,149003115,0.000000,0.000000
keyHash-2243a8322724a2459951dc3b8dda39d070cb7eaab60e7bd3256c23cc,148325273,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,148325273,,148992202,148992202,0.000000,0.000000
keyHash-224de6fffd1911e209efef643937428f16b524f43c14ebc9f28bf73b,148219637,,9def0b9497f8d922e633c65e2099e6da8df5e966f201db5c7abcb077,,148219637,,148219637,148219637,0.000000,0.000000
keyHash-2251172fa145c491e591572fad95d53f7487c0505596c9e426c909d8,150078510,,03fbee96b84daa1bf91c44b51d2e1cbdda53fd504c98aeb6fd4a55b6,,150078510,,150078510,150078510,0.000000,0.000000
keyHash-2253535d04caf2a7c04d56eccd5f6f5400590fb67e7dbfc14ba40ece,149118636,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149118636,,149118636,149118636,0.000000,0.000000
keyHash-2262d26540062cbbb3c14ba45c2563f0b255e3512825b69e65a9bdf6,148772645,,0ef7aa564933ce75b695cdad66be4a39b43a22726de7c58908e0e033,,148772645,,149403989,149996660,0.000000,0.000000
keyHash-2270c920a312dd1a34d0b0069def586d51930efa290a78cb430f40c6,148323014,,153806dbcd134ddee69a8c5204e38ac80448f62342f8c23cfe4b7edf,,148323014,,150090668,150090668,0.000000,0.000000
keyHash-2274cfabb067e42345fd8ac4d78c4d6ee88930290de40f3bac2adf68,148227603,,ac2d2d66a30cbb3163e68a7073bcd3f9cdd4a11a8af6e2c5653402c7,,148227603,,148230708,148227603,0.000000,0.000000
keyHash-227f52efa2343b51cb0e9f78c4fdaa4658fab123ce578e7b0d008ddf,149446283,,f84aed8cedb63195f68ec94a59b3e9b979b7eb0dd41085ae945473d7,drep-alwaysAbstain,149446283,,149446283,149446283,0.000000,0.000000
keyHash-2287d7c01ec2c25efd5d5d48e8cc940deba8195edb25d7bec1277ce8,149877209,,0a423fa44f23b13cba59474427d11746136672af66b2d80b4499dd1d,,149877209,,149877209,149877209,0.000000,0.000000
keyHash-228dc30a7682f1a7bf165b077282b4ee072388522972693668313f5d,148755721,,cf7249855783f4ca98e0d5249da8c0c362dc1de36294f46ccc720fba,,148755721,,148755721,148832316,0.000000,0.000000
keyHash-229bff7bd4f6c14fd2a8c1ecfb669f759d8372f4ecd0260dd7f0f5a4,149657853,,9def0b9497f8d922e633c65e2099e6da8df5e966f201db5c7abcb077,,149657853,,149657853,149657853,0.000000,0.000000
